Testing Dataset:
Bounding Box: (455.3834533691406, 448.7492370605469, 144.46255493164062, 87.27285766601562, 0.29696017503738403, 8)
Bounding Box: (297.3776550292969, 0.0, 157.39996337890625, 53.96259307861328, 0.281305730342865, 8)
Bounding Box: (4.016417980194092, 70.36974334716797, 136.09106492996216, 67.5487289428711, 0.37005579471588135, 8)
Bounding Box: (42.74384689331055, 217.78543090820312, 113.93817520141602, 60.830078125, 0.4671214520931244, 8)
Bounding Box: (91.4265365600586, 165.09375, 76.29344940185547, 46.05574035644531, 0.2909857928752899, 8)
Bounding Box: (387.5104675292969, 145.71681213378906, 88.62664794921875, 163.35987854003906, 0.30713412165641785, 8)
Bounding Box: (0.34738537669181824, 0.24277208745479584, 149.14460375905037, 133.75680066645145, 0.26312723755836487, 8)
Bounding Box: (262.1466369628906, 281.78912353515625, 73.65109252929688, 115.8704833984375, 0.33914971351623535, 8)
Bounding Box: (61.96586227416992, 0.5296325087547302, 284.1340522766113, 189.81115728616714, 0.3815692067146301, 8)
Bounding Box: (305.8990173339844, 345.6457824707031, 159.3453369140625, 99.36483764648438, 0.8181445598602295, 8)
Bounding Box: (243.472412109375, 83.5099105834961, 59.020263671875, 56.64185333251953, 0.2558079659938812, 8)
Bounding Box: (136.13853454589844, 420.5439147949219, 204.61436462402344, 119.08963012695312, 0.4058830738067627, 8)
Bounding Box: (45.37912368774414, 460.27154541015625, 113.47317123413086, 138.91845703125, 0.6612216830253601, 8)
Bounding Box: (262.9128112792969, 448.9618835449219, 169.57476806640625, 74.87515258789062, 0.5770224332809448, 8)
Bounding Box: (421.76287841796875, 93.76821899414062, 119.87030029296875, 105.22418212890625, 0.7060940861701965, 8)
Bounding Box: (394.344482421875, 433.2059020996094, 166.62884521484375, 115.84780883789062, 0.2841426134109497, 8)
Bounding Box: (0.0, 91.07330322265625, 302.3089904785156, 134.07127380371094, 0.29208195209503174, 8)
Bounding Box: (423.3741455078125, 482.4749755859375, 101.31427001953125, 38.03167724609375, 0.3412940502166748, 8)
Bounding Box: (128.05543518066406, 416.5010070800781, 138.1905975341797, 48.75347900390625, 0.26774662733078003, 8)
Bounding Box: (428.3468933105469, 539.3246459960938, 88.74710083007812, 36.38592529296875, 0.2855266034603119, 8)
Bounding Box: (78.2845458984375, 16.842039108276367, 74.29037475585938, 102.74209022521973, 0.379163533449173, 8)
Bounding Box: (517.0660400390625, 477.72076416015625, 82.72021484375, 63.38482666015625, 0.3248657286167145, 8)
Bounding Box: (283.39019775390625, 151.1953582763672, 35.331451416015625, 117.54353332519531, 0.3452654480934143, 8)
Bounding Box: (61.16178512573242, 268.9898986816406, 160.78247451782227, 64.24066162109375, 0.26224541664123535, 8)
Bounding Box: (154.344970703125, 442.947998046875, 90.93843078613281, 116.33642578125, 0.7127555012702942, 8)
Bounding Box: (3.7985942363739014, 102.19315338134766, 125.32874035835266, 44.46733856201172, 0.26077792048454285, 8)
Bounding Box: (117.83056640625, 396.5068359375, 149.10592651367188, 47.18603515625, 0.4322068691253662, 8)
Bounding Box: (391.7311706542969, 441.1300048828125, 135.22134399414062, 56.3232421875, 0.5016825199127197, 8)
Bounding Box: (129.1719207763672, 372.9090270996094, 129.84385681152344, 154.49600219726562, 0.2906016707420349, 8)
Bounding Box: (111.5683364868164, 58.81853485107422, 95.55953216552734, 94.68340301513672, 0.25203707814216614, 8)
Bounding Box: (11.881512641906738, 264.43310546875, 158.2430601119995, 61.286102294921875, 0.6348088383674622, 8)
Bounding Box: (445.94927978515625, 75.49811553955078, 137.04595947265625, 63.735206604003906, 0.678779125213623, 8)
Bounding Box: (393.9366149902344, 13.542953491210938, 136.49801635742188, 39.99618148803711, 0.2902854382991791, 8)
Bounding Box: (499.187255859375, 136.9644775390625, 93.72735595703125, 56.08758544921875, 0.2627825140953064, 8)
Bounding Box: (0.2585863769054413, 326.82257080078125, 84.39049962162971, 164.89642333984375, 0.5382084846496582, 8)
Bounding Box: (549.729736328125, 402.3900451660156, 49.9415283203125, 191.98184204101562, 0.2941957712173462, 8)
Bounding Box: (443.72613525390625, 502.2854919433594, 85.875244140625, 91.82101440429688, 0.5169379115104675, 8)
Bounding Box: (144.9357452392578, 324.6765441894531, 48.57215881347656, 136.14599609375, 0.2570739984512329, 8)
Bounding Box: (464.00244140625, 235.11376953125, 135.6995849609375, 122.6895751953125, 0.6412394046783447, 8)
Bounding Box: (6.70778226852417, 78.46558380126953, 260.50071382522583, 173.9839096069336, 0.3210645020008087, 8)
Bounding Box: (67.06986999511719, 523.1583862304688, 75.11749267578125, 49.19976806640625, 0.46366384625434875, 8)
Bounding Box: (387.4392395019531, 356.8311767578125, 64.63629150390625, 133.46109008789062, 0.2997696101665497, 8)
Bounding Box: (87.77434539794922, 1.7097185850143433, 232.09717559814453, 447.0899029970169, 0.32675042748451233, 8)
Bounding Box: (518.1484985351562, 145.7438201904297, 81.2242431640625, 47.7666015625, 0.4308342933654785, 8)
Bounding Box: (151.93798828125, 399.90802001953125, 112.98757934570312, 199.90496826171875, 0.6030265092849731, 8)
Bounding Box: (511.91729736328125, 362.60443115234375, 87.58599853515625, 91.04232788085938, 0.40764451026916504, 8)
Bounding Box: (167.18772888183594, 338.8452453613281, 42.76167297363281, 94.89773559570312, 0.4678429365158081, 8)
Bounding Box: (171.8764190673828, 387.4494934082031, 37.93281555175781, 43.63470458984375, 0.3681354522705078, 8)
Bounding Box: (440.01031494140625, 403.29302978515625, 37.40948486328125, 94.46194458007812, 0.31378763914108276, 8)
Bounding Box: (336.1023254394531, 497.64093017578125, 126.74169921875, 102.06982421875, 0.6846076250076294, 8)
Bounding Box: (48.74419021606445, 152.9620361328125, 235.21403121948242, 131.88153076171875, 0.2512011229991913, 8)
Bounding Box: (523.9210815429688, 517.6810302734375, 75.8095703125, 43.21551513671875, 0.5621973872184753, 8)
Bounding Box: (21.285551071166992, 433.7559509277344, 149.78335762023926, 78.33255004882812, 0.33354222774505615, 8)
Bounding Box: (453.978271484375, 219.70077514648438, 145.3983154296875, 48.963470458984375, 0.35783419013023376, 8)
Bounding Box: (73.3124771118164, 90.70646667480469, 212.27706146240234, 107.18492126464844, 0.6845305562019348, 8)
Bounding Box: (0.0, 259.5274353027344, 200.22618103027344, 51.913360595703125, 0.2790082097053528, 8)
Bounding Box: (444.86529541015625, 107.7350845336914, 63.200164794921875, 39.781349182128906, 0.3293721377849579, 8)
Bounding Box: (77.15445709228516, 145.61398315429688, 241.92098236083984, 72.28167724609375, 0.46601223945617676, 8)
Bounding Box: (499.9447326660156, 125.61151885986328, 81.37094116210938, 114.6527328491211, 0.5908045172691345, 8)
Bounding Box: (386.1364440917969, 125.85484313964844, 121.5845947265625, 149.75111389160156, 0.55136638879776, 8)
Bounding Box: (288.4097595214844, 251.02322387695312, 91.4957275390625, 34.755462646484375, 0.36484453082084656, 8)
Bounding Box: (138.7523651123047, 166.59890747070312, 91.33792114257812, 149.02334594726562, 0.8234594464302063, 8)
Bounding Box: (221.89320373535156, 192.40829467773438, 118.78520202636719, 72.85910034179688, 0.6381986737251282, 8)
Bounding Box: (476.92718505859375, 242.4252166748047, 78.22735595703125, 143.4220428466797, 0.6397459506988525, 8)
Bounding Box: (365.06329345703125, 0.0, 234.7430419921875, 226.01087951660156, 0.31485044956207275, 8)
Bounding Box: (354.0307922363281, 0.0, 149.04470825195312, 88.70674896240234, 0.8424727320671082, 8)
Bounding Box: (197.97215270996094, 161.19180297851562, 151.94947814941406, 93.71339416503906, 0.3123116195201874, 8)
